Country,Year,CIWB (log10), GDP-per-cap (log10)
South  Africa,1991,1.8576287,3.6728388
South  Africa,1991,1.8576287,3.6728388
South  Africa,1992,1.8523968,3.6543955
South  Africa,1992,1.8523968,3.6543955
South  Africa,1992,1.8523968,3.6543955
South  Africa,1992,1.8523968,3.6543955
South  Africa,1993,1.8536761,3.650549
South  Africa,1993,1.8536761,3.650549
South  Africa,1993,1.8536761,3.650549
South  Africa,1993,1.8536761,3.650549
South  Africa,1994,1.8585699,3.6550914
South  Africa,1994,1.8585699,3.6550914
South  Africa,1994,1.8585699,3.6550914
South  Africa,1994,1.8585699,3.6550914
South  Africa,1995,1.8600974,3.6590258
South  Africa,1995,1.8600974,3.6590258
South  Africa,1995,1.8600974,3.6590258
South  Africa,1995,1.8600974,3.6590258
South  Africa,1996,1.8629845,3.6676742
South  Africa,1996,1.8629845,3.6676742
South  Africa,1996,1.8629845,3.6676742
South  Africa,1996,1.8629845,3.6676742
South  Africa,1997,1.8707513,3.6690821
South  Africa,1997,1.8707513,3.6690821
South  Africa,1997,1.8707513,3.6690821
South  Africa,1997,1.8707513,3.6690821
South  Africa,1998,1.8769524,3.6611125
South  Africa,1998,1.8769524,3.6611125
South  Africa,1998,1.8769524,3.6611125
South  Africa,1998,1.8769524,3.6611125
South  Africa,1999,1.8909943,3.6607506
South  Africa,1999,1.8909943,3.6607506
South  Africa,1999,1.8909943,3.6607506
South  Africa,1999,1.8909943,3.6607506
South  Africa,2000,1.8979511,3.6676713
South  Africa,2000,1.8979511,3.6676713
South  Africa,2000,1.8979511,3.6676713
South  Africa,2000,1.8979511,3.6676713
South  Africa,2001,1.9024808,3.6705037
South  Africa,2001,1.9024808,3.6705037
South  Africa,2001,1.9024808,3.6705037
South  Africa,2001,1.9024808,3.6705037
South  Africa,2002,1.9076342,3.67754
South  Africa,2002,1.9076342,3.67754
South  Africa,2002,1.9076342,3.67754
South  Africa,2002,1.9076342,3.67754
South  Africa,2003,1.9195909,3.6845062
South  Africa,2003,1.9195909,3.6845062
South  Africa,2003,1.9195909,3.6845062
South  Africa,2003,1.9195909,3.6845062
South  Africa,2004,1.931339,3.6981761
South  Africa,2004,1.931339,3.6981761
South  Africa,2004,1.931339,3.6981761
South  Africa,2004,1.931339,3.6981761
South  Africa,2005,1.9332713,3.7148199
South  Africa,2005,1.9332713,3.7148199
South  Africa,2005,1.9332713,3.7148199
South  Africa,2005,1.9332713,3.7148199
South  Africa,2006,1.9326228,3.7327917
South  Africa,2006,1.9326228,3.7327917
South  Africa,2006,1.9326228,3.7327917
South  Africa,2006,1.9326228,3.7327917
South  Africa,2007,1.9282607,3.750516
South  Africa,2007,1.9282607,3.750516
South  Africa,2007,1.9282607,3.750516
South  Africa,2007,1.9282607,3.750516
South  Africa,2008,1.9215288,3.7602259
South  Africa,2008,1.9215288,3.7602259
South  Africa,2008,1.9215288,3.7602259
South  Africa,2008,1.9215288,3.7602259
Spain,1990,1.769727,4.2743179
Spain,1990,1.769727,4.2743179
Spain,1990,1.769727,4.2743179
Spain,1990,1.769727,4.2743179
Spain,1991,1.7706275,4.2842471
Spain,1991,1.7706275,4.2842471
Spain,1991,1.7706275,4.2842471
Spain,1991,1.7706275,4.2842471
Spain,1992,1.7683832,4.286831
Spain,1992,1.7683832,4.286831
Spain,1992,1.7683832,4.286831
Spain,1992,1.7683832,4.286831
Spain,1993,1.75938,4.2809778
Spain,1993,1.75938,4.2809778
Spain,1993,1.75938,4.2809778
Spain,1993,1.75938,4.2809778
Spain,1994,1.7598711,4.2900381
Spain,1994,1.7598711,4.2900381
Spain,1994,1.7598711,4.2900381
Spain,1994,1.7598711,4.2900381
Spain,1995,1.7634346,4.3008355
Spain,1995,1.7634346,4.3008355
Spain,1995,1.7634346,4.3008355
Spain,1995,1.7634346,4.3008355
Spain,1996,1.759797,4.3103467
Spain,1996,1.759797,4.3103467
Spain,1996,1.759797,4.3103467
Spain,1996,1.759797,4.3103467
Spain,1997,1.7579536,4.3257302
Spain,1997,1.7579536,4.3257302
Spain,1997,1.7579536,4.3257302
Spain,1997,1.7579536,4.3257302
Spain,1998,1.7615991,4.3431942
Spain,1998,1.7615991,4.3431942
Spain,1998,1.7615991,4.3431942
Spain,1998,1.7615991,4.3431942
Spain,1999,1.7641156,4.3610418
Spain,1999,1.7641156,4.3610418
Spain,1999,1.7641156,4.3610418
Spain,1999,1.7641156,4.3610418
Spain,2000,1.76689,4.3787781
Spain,2000,1.76689,4.3787781
Spain,2000,1.76689,4.3787781
Spain,2000,1.76689,4.3787781
Spain,2001,1.7647602,4.3891457
Spain,2001,1.7647602,4.3891457
Spain,2001,1.7647602,4.3891457
Spain,2001,1.7647602,4.3891457
Spain,2002,1.7678841,4.3936195
Spain,2002,1.7678841,4.3936195
Spain,2002,1.7678841,4.3936195
Spain,2002,1.7678841,4.3936195
Spain,2003,1.7683883,4.3989797
Spain,2003,1.7683883,4.3989797
Spain,2003,1.7683883,4.3989797
Spain,2003,1.7683883,4.3989797
Spain,2004,1.7728886,4.4054153
Spain,2004,1.7728886,4.4054153
Spain,2004,1.7728886,4.4054153
Spain,2004,1.7728886,4.4054153
Spain,2005,1.7737738,4.4133697
Spain,2005,1.7737738,4.4133697
Spain,2005,1.7737738,4.4133697
Spain,2005,1.7737738,4.4133697
Spain,2006,1.7725752,4.4233801
Spain,2006,1.7725752,4.4233801
Spain,2006,1.7725752,4.4233801
Spain,2006,1.7725752,4.4233801
Spain,2007,1.7727933,4.430194
Spain,2007,1.7727933,4.430194
Spain,2007,1.7727933,4.430194
Spain,2007,1.7727933,4.430194
Spain,2008,1.7680624,4.427121
Spain,2008,1.7680624,4.427121
Spain,2008,1.7680624,4.427121
Spain,2008,1.7680624,4.427121
Sri  Lanka,1990,1.7418561,2.8513366
Sri  Lanka,1990,1.7418561,2.8513366
Sri  Lanka,1990,1.7418561,2.8513366
Sri  Lanka,1990,1.7418561,2.8513366
Sri  Lanka,1991,1.7416151,2.8644834
Sri  Lanka,1991,1.7416151,2.8644834
Sri  Lanka,1991,1.7416151,2.8644834
Sri  Lanka,1991,1.7416151,2.8644834
Sri  Lanka,1992,1.7421241,2.879203
Sri  Lanka,1992,1.7421241,2.879203
Sri  Lanka,1992,1.7421241,2.879203
Sri  Lanka,1992,1.7421241,2.879203
Sri  Lanka,1993,1.7427711,2.9027322
Sri  Lanka,1993,1.7427711,2.9027322
Sri  Lanka,1993,1.7427711,2.9027322
Sri  Lanka,1993,1.7427711,2.9027322
Sri  Lanka,1994,1.743799,2.9204078
Sri  Lanka,1994,1.743799,2.9204078
Sri  Lanka,1994,1.743799,2.9204078
Sri  Lanka,1994,1.743799,2.9204078
Sri  Lanka,1995,1.7440159,2.9377533
Sri  Lanka,1995,1.7440159,2.9377533
Sri  Lanka,1995,1.7440159,2.9377533
Sri  Lanka,1995,1.7440159,2.9377533
Sri  Lanka,1996,1.7446621,2.9491876
Sri  Lanka,1996,1.7446621,2.9491876
Sri  Lanka,1996,1.7446621,2.9491876
Sri  Lanka,1996,1.7446621,2.9491876
Sri  Lanka,1997,1.7438742,2.9706908
Sri  Lanka,1997,1.7438742,2.9706908
Sri  Lanka,1997,1.7438742,2.9706908
Sri  Lanka,1997,1.7438742,2.9706908
Sri  Lanka,1998,1.7421063,2.9856079
Sri  Lanka,1998,1.7421063,2.9856079
Sri  Lanka,1998,1.7421063,2.9856079
Sri  Lanka,1998,1.7421063,2.9856079
Sri  Lanka,1999,1.7400371,2.9976509
Sri  Lanka,1999,1.7400371,2.9976509
Sri  Lanka,1999,1.7400371,2.9976509
Sri  Lanka,1999,1.7400371,2.9976509
Sri  Lanka,2000,1.7364769,3.0219097
Sri  Lanka,2000,1.7364769,3.0219097
Sri  Lanka,2000,1.7364769,3.0219097
Sri  Lanka,2000,1.7364769,3.0219097
Sri  Lanka,2001,1.7323493,3.0221361
Sri  Lanka,2001,1.7323493,3.0221361
Sri  Lanka,2001,1.7323493,3.0221361
Sri  Lanka,2001,1.7323493,3.0221361
Sri  Lanka,2002,1.7295217,3.0361663
Sri  Lanka,2002,1.7295217,3.0361663
Sri  Lanka,2002,1.7295217,3.0361663
Sri  Lanka,2002,1.7295217,3.0361663
Sri  Lanka,2003,1.7261065,3.0554814
Sri  Lanka,2003,1.7261065,3.0554814
Sri  Lanka,2003,1.7261065,3.0554814
Sri  Lanka,2003,1.7261065,3.0554814
Sri  Lanka,2004,1.7248546,3.0726131
Sri  Lanka,2004,1.7248546,3.0726131
Sri  Lanka,2004,1.7248546,3.0726131
Sri  Lanka,2004,1.7248546,3.0726131
Sri  Lanka,2005,1.7243644,3.094263
Sri  Lanka,2005,1.7243644,3.094263
Sri  Lanka,2005,1.7243644,3.094263
Sri  Lanka,2005,1.7243644,3.094263
Sri  Lanka,2006,1.723829,3.1216452
Sri  Lanka,2006,1.723829,3.1216452
Sri  Lanka,2006,1.723829,3.1216452
Sri  Lanka,2006,1.723829,3.1216452
Sri  Lanka,2007,1.7242826,3.146263
Sri  Lanka,2007,1.7242826,3.146263
Sri  Lanka,2007,1.7242826,3.146263
Sri  Lanka,2007,1.7242826,3.146263
Sri  Lanka,2008,1.7247903,3.1675237
Sri  Lanka,2008,1.7247903,3.1675237
Sri  Lanka,2008,1.7247903,3.1675237
Sri  Lanka,2008,1.7247903,3.1675237
Sweden,1990,1.798229,4.4889416
Sweden,1990,1.798229,4.4889416
Sweden,1990,1.798229,4.4889416
Sweden,1990,1.798229,4.4889416
Sweden,1991,1.8004088,4.4809756
Sweden,1991,1.8004088,4.4809756
Sweden,1991,1.8004088,4.4809756
Sweden,1991,1.8004088,4.4809756
Sweden,1992,1.7992051,4.4733673
Sweden,1992,1.7992051,4.4733673
Sweden,1992,1.7992051,4.4733673
Sweden,1992,1.7992051,4.4733673
Sweden,1993,1.7845047,4.4617799
Sweden,1993,1.7845047,4.4617799
Sweden,1993,1.7845047,4.4617799
Sweden,1993,1.7845047,4.4617799
Sweden,1994,1.7861937,4.4757794
Sweden,1994,1.7861937,4.4757794
Sweden,1994,1.7861937,4.4757794
Sweden,1994,1.7861937,4.4757794
Sweden,1995,1.7747019,4.4902772
Sweden,1995,1.7747019,4.4902772
Sweden,1995,1.7747019,4.4902772
Sweden,1995,1.7747019,4.4902772
Sweden,1996,1.7834473,4.496532
Sweden,1996,1.7834473,4.496532
Sweden,1996,1.7834473,4.496532
Sweden,1996,1.7834473,4.496532
Sweden,1997,1.7737713,4.5078894
Sweden,1997,1.7737713,4.5078894
Sweden,1997,1.7737713,4.5078894
Sweden,1997,1.7737713,4.5078894
Sweden,1998,1.7745888,4.5255366
Sweden,1998,1.7745888,4.5255366
Sweden,1998,1.7745888,4.5255366
Sweden,1998,1.7745888,4.5255366
Sweden,1999,1.7636069,4.5449783
Sweden,1999,1.7636069,4.5449783
Sweden,1999,1.7636069,4.5449783
Sweden,1999,1.7636069,4.5449783
Sweden,2000,1.7667959,4.5631985
Sweden,2000,1.7667959,4.5631985
Sweden,2000,1.7667959,4.5631985
Sweden,2000,1.7667959,4.5631985
Sweden,2001,1.760387,4.5674803
Sweden,2001,1.760387,4.5674803
Sweden,2001,1.760387,4.5674803
Sweden,2001,1.760387,4.5674803
Sweden,2002,1.7674774,4.5767206
Sweden,2002,1.7674774,4.5767206
Sweden,2002,1.7674774,4.5767206
Sweden,2002,1.7674774,4.5767206
Sweden,2003,1.7663906,4.5851318
Sweden,2003,1.7663906,4.5851318
Sweden,2003,1.7663906,4.5851318
Sweden,2003,1.7663906,4.5851318
Sweden,2004,1.7669116,4.6014367
Sweden,2004,1.7669116,4.6014367
Sweden,2004,1.7669116,4.6014367
Sweden,2004,1.7669116,4.6014367
Sweden,2005,1.7643887,4.6132144
Sweden,2005,1.7643887,4.6132144
Sweden,2005,1.7643887,4.6132144
Sweden,2005,1.7643887,4.6132144
Sweden,2006,1.7654254,4.6290441
Sweden,2006,1.7654254,4.6290441
Sweden,2006,1.7654254,4.6290441
Sweden,2006,1.7654254,4.6290441
Sweden,2007,1.7627892,4.6399838
Sweden,2007,1.7627892,4.6399838
Sweden,2007,1.7627892,4.6399838
Sweden,2007,1.7627892,4.6399838
Sweden,2008,1.7602461,4.6339283
Sweden,2008,1.7602461,4.6339283
Sweden,2008,1.7602461,4.6339283
Sweden,2008,1.7602461,4.6339283
Switzerland,1990,1.8355127,4.6827993
Switzerland,1990,1.8355127,4.6827993
Switzerland,1990,1.8355127,4.6827993
Switzerland,1990,1.8355127,4.6827993
Switzerland,1991,1.8338591,4.6733757
Switzerland,1991,1.8338591,4.6733757
Switzerland,1991,1.8338591,4.6733757
Switzerland,1991,1.8338591,4.6733757
Switzerland,1992,1.8312415,4.6683975
Switzerland,1992,1.8312415,4.6683975
Switzerland,1992,1.8312415,4.6683975
Switzerland,1992,1.8312415,4.6683975
Switzerland,1993,1.8221952,4.6638948
Switzerland,1993,1.8221952,4.6638948
Switzerland,1993,1.8221952,4.6638948
Switzerland,1993,1.8221952,4.6638948
Switzerland,1994,1.8165827,4.6659126
Switzerland,1994,1.8165827,4.6659126
Switzerland,1994,1.8165827,4.6659126
Switzerland,1994,1.8165827,4.6659126
Switzerland,1995,1.8169722,4.6650938
Switzerland,1995,1.8169722,4.6650938
Switzerland,1995,1.8169722,4.6650938
Switzerland,1995,1.8169722,4.6650938
Switzerland,1996,1.8306807,4.6652756
Switzerland,1996,1.8306807,4.6652756
Switzerland,1996,1.8306807,4.6652756
Switzerland,1996,1.8306807,4.6652756
Switzerland,1997,1.82022,4.6730094
Switzerland,1997,1.82022,4.6730094
Switzerland,1997,1.82022,4.6730094
Switzerland,1997,1.82022,4.6730094
Switzerland,1998,1.8450948,4.6834339
Switzerland,1998,1.8450948,4.6834339
Switzerland,1998,1.8450948,4.6834339
Switzerland,1998,1.8450948,4.6834339
Switzerland,1999,1.8156242,4.6873839
Switzerland,1999,1.8156242,4.6873839
Switzerland,1999,1.8156242,4.6873839
Switzerland,1999,1.8156242,4.6873839
Switzerland,2000,1.8293609,4.7006015
Switzerland,2000,1.8293609,4.7006015
Switzerland,2000,1.8293609,4.7006015
Switzerland,2000,1.8293609,4.7006015
Switzerland,2001,1.8165294,4.703219
Switzerland,2001,1.8165294,4.703219
Switzerland,2001,1.8165294,4.703219
Switzerland,2001,1.8165294,4.703219
Switzerland,2002,1.8002168,4.700738
Switzerland,2002,1.8002168,4.700738
Switzerland,2002,1.8002168,4.700738
Switzerland,2002,1.8002168,4.700738
Switzerland,2003,1.8092322,4.6976075
Switzerland,2003,1.8092322,4.6976075
Switzerland,2003,1.8092322,4.6976075
Switzerland,2003,1.8092322,4.6976075
Switzerland,2004,1.8094798,4.7050116
Switzerland,2004,1.8094798,4.7050116
Switzerland,2004,1.8094798,4.7050116
Switzerland,2004,1.8094798,4.7050116
Switzerland,2005,1.8073483,4.7137786
Switzerland,2005,1.8073483,4.7137786
Switzerland,2005,1.8073483,4.7137786
Switzerland,2005,1.8073483,4.7137786
Switzerland,2006,1.8058205,4.7270478
Switzerland,2006,1.8058205,4.7270478
Switzerland,2006,1.8058205,4.7270478
Switzerland,2006,1.8058205,4.7270478
Switzerland,2007,1.8017151,4.7395551
Switzerland,2007,1.8017151,4.7395551
Switzerland,2007,1.8017151,4.7395551
Switzerland,2007,1.8017151,4.7395551
Switzerland,2008,1.8032108,4.7433359
Switzerland,2008,1.8032108,4.7433359
Switzerland,2008,1.8032108,4.7433359
Switzerland,2008,1.8032108,4.7433359
Tanzania,1990,1.8782135,2.4783206
Tanzania,1990,1.8782135,2.4783206
Tanzania,1990,1.8782135,2.4783206
Tanzania,1990,1.8782135,2.4783206
Tanzania,1991,1.881002,2.4729642
Tanzania,1991,1.881002,2.4729642
Tanzania,1991,1.881002,2.4729642
Tanzania,1991,1.881002,2.4729642
Tanzania,1992,1.8837106,2.4609511
Tanzania,1992,1.8837106,2.4609511
Tanzania,1992,1.8837106,2.4609511
Tanzania,1992,1.8837106,2.4609511
Tanzania,1993,1.8862718,2.4517429
Tanzania,1993,1.8862718,2.4517429
Tanzania,1993,1.8862718,2.4517429
Tanzania,1993,1.8862718,2.4517429
Tanzania,1994,1.8881677,2.4447091
Tanzania,1994,1.8881677,2.4447091
Tanzania,1994,1.8881677,2.4447091
Tanzania,1994,1.8881677,2.4447091
Tanzania,1995,1.8899375,2.4470625
Tanzania,1995,1.8899375,2.4470625
Tanzania,1995,1.8899375,2.4470625
Tanzania,1995,1.8899375,2.4470625
Tanzania,1996,1.8901137,2.4544312
Tanzania,1996,1.8901137,2.4544312
Tanzania,1996,1.8901137,2.4544312
Tanzania,1996,1.8901137,2.4544312
Tanzania,1997,1.8894891,2.4582864
Tanzania,1997,1.8894891,2.4582864
Tanzania,1997,1.8894891,2.4582864
Tanzania,1997,1.8894891,2.4582864
Tanzania,1998,1.8881258,2.4633705
Tanzania,1998,1.8881258,2.4633705
Tanzania,1998,1.8881258,2.4633705
Tanzania,1998,1.8881258,2.4633705
Tanzania,1999,1.8859293,2.4732658
Tanzania,1999,1.8859293,2.4732658
Tanzania,1999,1.8859293,2.4732658
Tanzania,1999,1.8859293,2.4732658
Tanzania,2000,1.8826429,2.4833866
Tanzania,2000,1.8826429,2.4833866
Tanzania,2000,1.8826429,2.4833866
Tanzania,2000,1.8826429,2.4833866
Tanzania,2001,1.8782444,2.4976854
Tanzania,2001,1.8782444,2.4976854
Tanzania,2001,1.8782444,2.4976854
Tanzania,2001,1.8782444,2.4976854
Tanzania,2002,1.8727045,2.5165681
Tanzania,2002,1.8727045,2.5165681
Tanzania,2002,1.8727045,2.5165681
Tanzania,2002,1.8727045,2.5165681
Tanzania,2003,1.86633,2.5340891
Tanzania,2003,1.86633,2.5340891
Tanzania,2003,1.86633,2.5340891
Tanzania,2003,1.86633,2.5340891
Tanzania,2004,1.8590219,2.5551387
Tanzania,2004,1.8590219,2.5551387
Tanzania,2004,1.8590219,2.5551387
Tanzania,2004,1.8590219,2.5551387
Tanzania,2005,1.8514051,2.5740304
Tanzania,2005,1.8514051,2.5740304
Tanzania,2005,1.8514051,2.5740304
Tanzania,2005,1.8514051,2.5740304
Tanzania,2006,1.8430715,2.5900408
Tanzania,2006,1.8430715,2.5900408
Tanzania,2006,1.8430715,2.5900408
Tanzania,2006,1.8430715,2.5900408
Tanzania,2007,1.8344293,2.6074318
Tanzania,2007,1.8344293,2.6074318
Tanzania,2007,1.8344293,2.6074318
Tanzania,2007,1.8344293,2.6074318
Tanzania,2008,1.8259587,2.6257653
Tanzania,2008,1.8259587,2.6257653
Tanzania,2008,1.8259587,2.6257653
Tanzania,2008,1.8259587,2.6257653
Thailand,1990,1.7565628,3.1963347
Thailand,1990,1.7565628,3.1963347
Thailand,1990,1.7565628,3.1963347
Thailand,1990,1.7565628,3.1963347
Thailand,1991,1.7585586,3.2274044
Thailand,1991,1.7585586,3.2274044
Thailand,1991,1.7585586,3.2274044
Thailand,1991,1.7585586,3.2274044
Thailand,1992,1.7595429,3.2575582
Thailand,1992,1.7595429,3.2575582
Thailand,1992,1.7595429,3.2575582
Thailand,1992,1.7595429,3.2575582
Thailand,1993,1.7625478,3.2889235
Thailand,1993,1.7625478,3.2889235
Thailand,1993,1.7625478,3.2889235
Thailand,1993,1.7625478,3.2889235
Thailand,1994,1.7649489,3.3231578
Thailand,1994,1.7649489,3.3231578
Thailand,1994,1.7649489,3.3231578
Thailand,1994,1.7649489,3.3231578
Thailand,1995,1.768135,3.3578857
Thailand,1995,1.768135,3.3578857
Thailand,1995,1.768135,3.3578857
Thailand,1995,1.768135,3.3578857
Thailand,1996,1.7697063,3.3785508
Thailand,1996,1.7697063,3.3785508
Thailand,1996,1.7697063,3.3785508
Thailand,1996,1.7697063,3.3785508
Thailand,1997,1.7664513,3.3678775
Thailand,1997,1.7664513,3.3678775
Thailand,1997,1.7664513,3.3678775
Thailand,1997,1.7664513,3.3678775
Thailand,1998,1.7572614,3.3146597
Thailand,1998,1.7572614,3.3146597
Thailand,1998,1.7572614,3.3146597
Thailand,1998,1.7572614,3.3146597
Thailand,1999,1.7602523,3.3284535
Thailand,1999,1.7602523,3.3284535
Thailand,1999,1.7602523,3.3284535
Thailand,1999,1.7602523,3.3284535
Thailand,2000,1.7600859,3.3435613
Thailand,2000,1.7600859,3.3435613
Thailand,2000,1.7600859,3.3435613
Thailand,2000,1.7600859,3.3435613
Thailand,2001,1.7599696,3.347847
Thailand,2001,1.7599696,3.347847
Thailand,2001,1.7599696,3.347847
Thailand,2001,1.7599696,3.347847
Thailand,2002,1.7586916,3.3653583
Thailand,2002,1.7586916,3.3653583
Thailand,2002,1.7586916,3.3653583
Thailand,2002,1.7586916,3.3653583
Thailand,2003,1.76009,3.3906346
Thailand,2003,1.76009,3.3906346
Thailand,2003,1.76009,3.3906346
Thailand,2003,1.76009,3.3906346
Thailand,2004,1.762157,3.4133321
Thailand,2004,1.762157,3.4133321
Thailand,2004,1.762157,3.4133321
Thailand,2004,1.762157,3.4133321
Thailand,2005,1.7618224,3.4297447
Thailand,2005,1.7618224,3.4297447
Thailand,2005,1.7618224,3.4297447
Thailand,2005,1.7618224,3.4297447
Thailand,2006,1.7584415,3.4491739
Thailand,2006,1.7584415,3.4491739
Thailand,2006,1.7584415,3.4491739
Thailand,2006,1.7584415,3.4491739
Thailand,2007,1.7573945,3.4692764
Thailand,2007,1.7573945,3.4692764
Thailand,2007,1.7573945,3.4692764
Thailand,2007,1.7573945,3.4692764
Thailand,2008,1.7551087,3.4792217
Thailand,2008,1.7551087,3.4792217
Thailand,2008,1.7551087,3.4792217
Thailand,2008,1.7551087,3.4792217
Tunisia,1990,1.7530764,3.3015166
Tunisia,1990,1.7530764,3.3015166
Tunisia,1990,1.7530764,3.3015166
Tunisia,1990,1.7530764,3.3015166
Tunisia,1991,1.7535961,3.3095138
Tunisia,1991,1.7535961,3.3095138
Tunisia,1991,1.7535961,3.3095138
Tunisia,1991,1.7535961,3.3095138
Tunisia,1992,1.7511166,3.3332824
Tunisia,1992,1.7511166,3.3332824
Tunisia,1992,1.7511166,3.3332824
Tunisia,1992,1.7511166,3.3332824
Tunisia,1993,1.7521056,3.3342052
Tunisia,1993,1.7521056,3.3342052
Tunisia,1993,1.7521056,3.3342052
Tunisia,1993,1.7521056,3.3342052
Tunisia,1994,1.7486095,3.3399395
Tunisia,1994,1.7486095,3.3399395
Tunisia,1994,1.7486095,3.3399395
Tunisia,1994,1.7486095,3.3399395
Tunisia,1995,1.7472014,3.3430896
Tunisia,1995,1.7472014,3.3430896
Tunisia,1995,1.7472014,3.3430896
Tunisia,1995,1.7472014,3.3430896
Tunisia,1996,1.7465464,3.3667223
Tunisia,1996,1.7465464,3.3667223
Tunisia,1996,1.7465464,3.3667223
Tunisia,1996,1.7465464,3.3667223
Tunisia,1997,1.7435838,3.3837667
Tunisia,1997,1.7435838,3.3837667
Tunisia,1997,1.7435838,3.3837667
Tunisia,1997,1.7435838,3.3837667
Tunisia,1998,1.7426493,3.3985208
Tunisia,1998,1.7426493,3.3985208
Tunisia,1998,1.7426493,3.3985208
Tunisia,1998,1.7426493,3.3985208
Tunisia,1999,1.7404936,3.4183828
Tunisia,1999,1.7404936,3.4183828
Tunisia,1999,1.7404936,3.4183828
Tunisia,1999,1.7404936,3.4183828
Tunisia,2000,1.7415266,3.4334564
Tunisia,2000,1.7415266,3.4334564
Tunisia,2000,1.7415266,3.4334564
Tunisia,2000,1.7415266,3.4334564
Tunisia,2001,1.7396841,3.4492969
Tunisia,2001,1.7396841,3.4492969
Tunisia,2001,1.7396841,3.4492969
Tunisia,2001,1.7396841,3.4492969
Tunisia,2002,1.7392324,3.452227
Tunisia,2002,1.7392324,3.452227
Tunisia,2002,1.7392324,3.452227
Tunisia,2002,1.7392324,3.452227
Tunisia,2003,1.739134,3.4731314
Tunisia,2003,1.739134,3.4731314
Tunisia,2003,1.739134,3.4731314
Tunisia,2003,1.739134,3.4731314
Tunisia,2004,1.7383576,3.4948037
Tunisia,2004,1.7383576,3.4948037
Tunisia,2004,1.7383576,3.4948037
Tunisia,2004,1.7383576,3.4948037
Tunisia,2005,1.7364198,3.5077157
Tunisia,2005,1.7364198,3.5077157
Tunisia,2005,1.7364198,3.5077157
Tunisia,2005,1.7364198,3.5077157
Tunisia,2006,1.734637,3.5260882
Tunisia,2006,1.734637,3.5260882
Tunisia,2006,1.734637,3.5260882
Tunisia,2006,1.734637,3.5260882
Tunisia,2007,1.7322294,3.5486555
Tunisia,2007,1.7322294,3.5486555
Tunisia,2007,1.7322294,3.5486555
Tunisia,2007,1.7322294,3.5486555
Tunisia,2008,1.7321678,3.5638682
Tunisia,2008,1.7321678,3.5638682
Tunisia,2008,1.7321678,3.5638682
Tunisia,2008,1.7321678,3.5638682
Turkey,1990,1.8140872,3.7000886
Turkey,1990,1.8140872,3.7000886
Turkey,1990,1.8140872,3.7000886
Turkey,1990,1.8140872,3.7000886
Turkey,1991,1.8113252,3.6958947
Turkey,1991,1.8113252,3.6958947
Turkey,1991,1.8113252,3.6958947
Turkey,1991,1.8113252,3.6958947
Turkey,1992,1.8072356,3.7101402
Turkey,1992,1.8072356,3.7101402
Turkey,1992,1.8072356,3.7101402
Turkey,1992,1.8072356,3.7101402
Turkey,1993,1.8067183,3.7352285
Turkey,1993,1.8067183,3.7352285
Turkey,1993,1.8067183,3.7352285
Turkey,1993,1.8067183,3.7352285
Turkey,1994,1.7928489,3.7076259
Turkey,1994,1.7928489,3.7076259
Turkey,1994,1.7928489,3.7076259
Turkey,1994,1.7928489,3.7076259
Turkey,1995,1.794331,3.7337621
Turkey,1995,1.794331,3.7337621
Turkey,1995,1.794331,3.7337621
Turkey,1995,1.794331,3.7337621
Turkey,1996,1.7874006,3.7579086
Turkey,1996,1.7874006,3.7579086
Turkey,1996,1.7874006,3.7579086
Turkey,1996,1.7874006,3.7579086
Turkey,1997,1.7851325,3.7828893
Turkey,1997,1.7851325,3.7828893
Turkey,1997,1.7851325,3.7828893
Turkey,1997,1.7851325,3.7828893
Turkey,1998,1.781537,3.7861197
Turkey,1998,1.781537,3.7861197
Turkey,1998,1.781537,3.7861197
Turkey,1998,1.781537,3.7861197
Turkey,1999,1.7763387,3.7646753
Turkey,1999,1.7763387,3.7646753
Turkey,1999,1.7763387,3.7646753
Turkey,1999,1.7763387,3.7646753
Turkey,2000,1.778184,3.7866969
Turkey,2000,1.778184,3.7866969
Turkey,2000,1.778184,3.7866969
Turkey,2000,1.778184,3.7866969
Turkey,2001,1.7650983,3.7549018
Turkey,2001,1.7650983,3.7549018
Turkey,2001,1.7650983,3.7549018
Turkey,2001,1.7650983,3.7549018
Turkey,2002,1.7654075,3.7746762
Turkey,2002,1.7654075,3.7746762
Turkey,2002,1.7654075,3.7746762
Turkey,2002,1.7654075,3.7746762
Turkey,2003,1.764678,3.7908861
Turkey,2003,1.764678,3.7908861
Turkey,2003,1.764678,3.7908861
Turkey,2003,1.764678,3.7908861
Turkey,2004,1.7646815,3.8238202
Turkey,2004,1.7646815,3.8238202
Turkey,2004,1.7646815,3.8238202
Turkey,2004,1.7646815,3.8238202
Turkey,2005,1.7659403,3.8530642
Turkey,2005,1.7659403,3.8530642
Turkey,2005,1.7659403,3.8530642
Turkey,2005,1.7659403,3.8530642
Turkey,2006,1.7657659,3.8763894
Turkey,2006,1.7657659,3.8763894
Turkey,2006,1.7657659,3.8763894
Turkey,2006,1.7657659,3.8763894
Turkey,2007,1.7658978,3.8907336
Turkey,2007,1.7658978,3.8907336
Turkey,2007,1.7658978,3.8907336
Turkey,2007,1.7658978,3.8907336
Turkey,2008,1.7634703,3.888201
Turkey,2008,1.7634703,3.888201
Turkey,2008,1.7634703,3.888201
Turkey,2008,1.7634703,3.888201
Uganda,1990,1.9037982,2.2958739
