,Country,Year,CIWB (log base 10),GDP per capita (log base 10)
2557,Malawi,2002,1.9121101,2.307609
2558,Malawi,2002,1.9121101,2.307609
2559,Malawi,2002,1.9121101,2.307609
2560,Malawi,2003,1.9064942,2.3196479
2561,Malawi,2003,1.9064942,2.3196479
2562,Malawi,2003,1.9064942,2.3196479
2563,Malawi,2003,1.9064942,2.3196479
2564,Malawi,2004,1.8996923,2.328656
2565,Malawi,2004,1.8996923,2.328656
2566,Malawi,2004,1.8996923,2.328656
2567,Malawi,2004,1.8996923,2.328656
2568,Malawi,2005,1.8918672,2.3286989
2569,Malawi,2005,1.8918672,2.3286989
2570,Malawi,2005,1.8918672,2.3286989
2571,Malawi,2005,1.8918672,2.3286989
2572,Malawi,2006,1.8834949,2.3248874
2573,Malawi,2006,1.8834949,2.3248874
2574,Malawi,2006,1.8834949,2.3248874
2575,Malawi,2006,1.8834949,2.3248874
2576,Malawi,2007,1.8750713,2.3512086
2577,Malawi,2007,1.8750713,2.3512086
2578,Malawi,2007,1.8750713,2.3512086
2579,Malawi,2007,1.8750713,2.3512086
2580,Malawi,2008,1.8671781,2.3727553
2581,Malawi,2008,1.8671781,2.3727553
2582,Malawi,2008,1.8671781,2.3727553
2583,Malawi,2008,1.8671781,2.3727553
2584,Malaysia,1990,1.7684106,3.4979089
2585,Malaysia,1990,1.7684106,3.4979089
2586,Malaysia,1990,1.7684106,3.4979089
2587,Malaysia,1990,1.7684106,3.4979089
2588,Malaysia,1991,1.7706978,3.5257665
2589,Malaysia,1991,1.7706978,3.5257665
2590,Malaysia,1991,1.7706978,3.5257665
2591,Malaysia,1991,1.7706978,3.5257665
2592,Malaysia,1992,1.7710097,3.5513911
2593,Malaysia,1992,1.7710097,3.5513911
2594,Malaysia,1992,1.7710097,3.5513911
2595,Malaysia,1992,1.7710097,3.5513911
2596,Malaysia,1993,1.7749237,3.5812883
2597,Malaysia,1993,1.7749237,3.5812883
2598,Malaysia,1993,1.7749237,3.5812883
2599,Malaysia,1993,1.7749237,3.5812883
2600,Malaysia,1994,1.774498,3.6085641
2601,Malaysia,1994,1.774498,3.6085641
2602,Malaysia,1994,1.774498,3.6085641
2603,Malaysia,1994,1.774498,3.6085641
2604,Malaysia,1995,1.7816108,3.6382712
2605,Malaysia,1995,1.7816108,3.6382712
2606,Malaysia,1995,1.7816108,3.6382712
2607,Malaysia,1995,1.7816108,3.6382712
2608,Malaysia,1996,1.78112,3.6686171
2609,Malaysia,1996,1.78112,3.6686171
2610,Malaysia,1996,1.78112,3.6686171
2611,Malaysia,1996,1.78112,3.6686171
2612,Malaysia,1997,1.7822321,3.6882959
2613,Malaysia,1997,1.7822321,3.6882959
2614,Malaysia,1997,1.7822321,3.6882959
2615,Malaysia,1997,1.7822321,3.6882959
2616,Malaysia,1998,1.7628108,3.6442942
2617,Malaysia,1998,1.7628108,3.6442942
2618,Malaysia,1998,1.7628108,3.6442942
2619,Malaysia,1998,1.7628108,3.6442942
2620,Malaysia,1999,1.7633573,3.6597787
2621,Malaysia,1999,1.7633573,3.6597787
2622,Malaysia,1999,1.7633573,3.6597787
2623,Malaysia,1999,1.7633573,3.6597787
2624,Malaysia,2000,1.7680941,3.6868022
2625,Malaysia,2000,1.7680941,3.6868022
2626,Malaysia,2000,1.7680941,3.6868022
2627,Malaysia,2000,1.7680941,3.6868022
2628,Malaysia,2001,1.7687439,3.6797801
2629,Malaysia,2001,1.7687439,3.6797801
2630,Malaysia,2001,1.7687439,3.6797801
2631,Malaysia,2001,1.7687439,3.6797801
2632,Malaysia,2002,1.770643,3.6938137
2633,Malaysia,2002,1.770643,3.6938137
2634,Malaysia,2002,1.770643,3.6938137
2635,Malaysia,2002,1.770643,3.6938137
2636,Malaysia,2003,1.7735332,3.7098511
2637,Malaysia,2003,1.7735332,3.7098511
2638,Malaysia,2003,1.7735332,3.7098511
2639,Malaysia,2003,1.7735332,3.7098511
2640,Malaysia,2004,1.7750997,3.7301549
2641,Malaysia,2004,1.7750997,3.7301549
2642,Malaysia,2004,1.7750997,3.7301549
2643,Malaysia,2004,1.7750997,3.7301549
2644,Malaysia,2005,1.7754908,3.7446015
2645,Malaysia,2005,1.7754908,3.7446015
2646,Malaysia,2005,1.7754908,3.7446015
2647,Malaysia,2005,1.7754908,3.7446015
2648,Malaysia,2006,1.7769756,3.7601516
2649,Malaysia,2006,1.7769756,3.7601516
2650,Malaysia,2006,1.7769756,3.7601516
2651,Malaysia,2006,1.7769756,3.7601516
2652,Malaysia,2007,1.7783097,3.7787227
2653,Malaysia,2007,1.7783097,3.7787227
2654,Malaysia,2007,1.7783097,3.7787227
2655,Malaysia,2007,1.7783097,3.7787227
2656,Malaysia,2008,1.7770067,3.7913757
2657,Malaysia,2008,1.7770067,3.7913757
2658,Malaysia,2008,1.7770067,3.7913757
2659,Malaysia,2008,1.7770067,3.7913757
2660,Mauritius,1990,1.7699071,3.4825107
2661,Mauritius,1990,1.7699071,3.4825107
2662,Mauritius,1990,1.7699071,3.4825107
2663,Mauritius,1990,1.7699071,3.4825107
2664,Mauritius,1991,1.7669214,3.4966706
2665,Mauritius,1991,1.7669214,3.4966706
2666,Mauritius,1991,1.7669214,3.4966706
2667,Mauritius,1991,1.7669214,3.4966706
2668,Mauritius,1992,1.7673884,3.5183578
2669,Mauritius,1992,1.7673884,3.5183578
2670,Mauritius,1992,1.7673884,3.5183578
2671,Mauritius,1992,1.7673884,3.5183578
2672,Mauritius,1993,1.7684593,3.5347376
2673,Mauritius,1993,1.7684593,3.5347376
2674,Mauritius,1993,1.7684593,3.5347376
2675,Mauritius,1993,1.7684593,3.5347376
2676,Mauritius,1994,1.7661151,3.5462587
2677,Mauritius,1994,1.7661151,3.5462587
2678,Mauritius,1994,1.7661151,3.5462587
2679,Mauritius,1994,1.7661151,3.5462587
2680,Mauritius,1995,1.764729,3.5607573
2681,Mauritius,1995,1.764729,3.5607573
2682,Mauritius,1995,1.764729,3.5607573
2683,Mauritius,1995,1.764729,3.5607573
2684,Mauritius,1996,1.7683344,3.5799294
2685,Mauritius,1996,1.7683344,3.5799294
2686,Mauritius,1996,1.7683344,3.5799294
2687,Mauritius,1996,1.7683344,3.5799294
2688,Mauritius,1997,1.7676842,3.5985152
2689,Mauritius,1997,1.7676842,3.5985152
2690,Mauritius,1997,1.7676842,3.5985152
2691,Mauritius,1997,1.7676842,3.5985152
2692,Mauritius,1998,1.7661413,3.619544
2693,Mauritius,1998,1.7661413,3.619544
2694,Mauritius,1998,1.7661413,3.619544
2695,Mauritius,1998,1.7661413,3.619544
2696,Mauritius,1999,1.7675207,3.6252161
2697,Mauritius,1999,1.7675207,3.6252161
2698,Mauritius,1999,1.7675207,3.6252161
2699,Mauritius,1999,1.7675207,3.6252161
2700,Mauritius,2000,1.767819,3.6584809
2701,Mauritius,2000,1.767819,3.6584809
2702,Mauritius,2000,1.767819,3.6584809
2703,Mauritius,2000,1.767819,3.6584809
2704,Mauritius,2001,1.7658445,3.6647824
2705,Mauritius,2001,1.7658445,3.6647824
2706,Mauritius,2001,1.7658445,3.6647824
2707,Mauritius,2001,1.7658445,3.6647824
2708,Mauritius,2002,1.7627737,3.6701473
2709,Mauritius,2002,1.7627737,3.6701473
2710,Mauritius,2002,1.7627737,3.6701473
2711,Mauritius,2002,1.7627737,3.6701473
2712,Mauritius,2003,1.7682482,3.6812417
2713,Mauritius,2003,1.7682482,3.6812417
2714,Mauritius,2003,1.7682482,3.6812417
2715,Mauritius,2003,1.7682482,3.6812417
2716,Mauritius,2004,1.7689091,3.701765
2717,Mauritius,2004,1.7689091,3.701765
2718,Mauritius,2004,1.7689091,3.701765
2719,Mauritius,2004,1.7689091,3.701765
2720,Mauritius,2005,1.7676672,3.7036626
2721,Mauritius,2005,1.7676672,3.7036626
2722,Mauritius,2005,1.7676672,3.7036626
2723,Mauritius,2005,1.7676672,3.7036626
2724,Mauritius,2006,1.7711458,3.7171904
2725,Mauritius,2006,1.7711458,3.7171904
2726,Mauritius,2006,1.7711458,3.7171904
2727,Mauritius,2006,1.7711458,3.7171904
2728,Mauritius,2007,1.7714674,3.7393801
2729,Mauritius,2007,1.7714674,3.7393801
2730,Mauritius,2007,1.7714674,3.7393801
2731,Mauritius,2007,1.7714674,3.7393801
2732,Mauritius,2008,1.7747186,3.7598787
2733,Mauritius,2008,1.7747186,3.7598787
2734,Mauritius,2008,1.7747186,3.7598787
2735,Mauritius,2008,1.7747186,3.7598787
2736,Mexico,1990,1.7779865,3.8165722
2737,Mexico,1990,1.7779865,3.8165722
2738,Mexico,1990,1.7779865,3.8165722
2739,Mexico,1990,1.7779865,3.8165722
2740,Mexico,1991,1.774879,3.8254799
2741,Mexico,1991,1.774879,3.8254799
2742,Mexico,1991,1.774879,3.8254799
2743,Mexico,1991,1.774879,3.8254799
2744,Mexico,1992,1.7744024,3.8318269
2745,Mexico,1992,1.7744024,3.8318269
2746,Mexico,1992,1.7744024,3.8318269
2747,Mexico,1992,1.7744024,3.8318269
2748,Mexico,1993,1.7685895,3.8400389
2749,Mexico,1993,1.7685895,3.8400389
2750,Mexico,1993,1.7685895,3.8400389
2751,Mexico,1993,1.7685895,3.8400389
2752,Mexico,1994,1.7678727,3.8512449
2753,Mexico,1994,1.7678727,3.8512449
2754,Mexico,1994,1.7678727,3.8512449
2755,Mexico,1994,1.7678727,3.8512449
2756,Mexico,1995,1.757793,3.8169761
2757,Mexico,1995,1.757793,3.8169761
2758,Mexico,1995,1.757793,3.8169761
2759,Mexico,1995,1.757793,3.8169761
2760,Mexico,1996,1.7562947,3.8336103
2761,Mexico,1996,1.7562947,3.8336103
2762,Mexico,1996,1.7562947,3.8336103
2763,Mexico,1996,1.7562947,3.8336103
2764,Mexico,1997,1.756912,3.8550193
2765,Mexico,1997,1.756912,3.8550193
2766,Mexico,1997,1.756912,3.8550193
2767,Mexico,1997,1.756912,3.8550193
2768,Mexico,1998,1.755528,3.8675325
2769,Mexico,1998,1.755528,3.8675325
2770,Mexico,1998,1.755528,3.8675325
2771,Mexico,1998,1.755528,3.8675325
2772,Mexico,1999,1.7526759,3.8719549
2773,Mexico,1999,1.7526759,3.8719549
2774,Mexico,1999,1.7526759,3.8719549
2775,Mexico,1999,1.7526759,3.8719549
2776,Mexico,2000,1.7527534,3.8878104
2777,Mexico,2000,1.7527534,3.8878104
2778,Mexico,2000,1.7527534,3.8878104
2779,Mexico,2000,1.7527534,3.8878104
2780,Mexico,2001,1.7513211,3.8790852
2781,Mexico,2001,1.7513211,3.8790852
2782,Mexico,2001,1.7513211,3.8790852
2783,Mexico,2001,1.7513211,3.8790852
2784,Mexico,2002,1.7488098,3.8739898
2785,Mexico,2002,1.7488098,3.8739898
2786,Mexico,2002,1.7488098,3.8739898
2787,Mexico,2002,1.7488098,3.8739898
2788,Mexico,2003,1.7495658,3.8747354
2789,Mexico,2003,1.7495658,3.8747354
2790,Mexico,2003,1.7495658,3.8747354
2791,Mexico,2003,1.7495658,3.8747354
2792,Mexico,2004,1.7477622,3.887708
2793,Mexico,2004,1.7477622,3.887708
2794,Mexico,2004,1.7477622,3.887708
2795,Mexico,2004,1.7477622,3.887708
2796,Mexico,2005,1.749247,3.8953541
2797,Mexico,2005,1.749247,3.8953541
2798,Mexico,2005,1.749247,3.8953541
2799,Mexico,2005,1.749247,3.8953541
2800,Mexico,2006,1.7484731,3.9111513
2801,Mexico,2006,1.7484731,3.9111513
2802,Mexico,2006,1.7484731,3.9111513
2803,Mexico,2006,1.7484731,3.9111513
2804,Mexico,2007,1.7482643,3.9191734
2805,Mexico,2007,1.7482643,3.9191734
2806,Mexico,2007,1.7482643,3.9191734
2807,Mexico,2007,1.7482643,3.9191734
2808,Mexico,2008,1.7473305,3.9197455
2809,Mexico,2008,1.7473305,3.9197455
2810,Mexico,2008,1.7473305,3.9197455
2811,Mexico,2008,1.7473305,3.9197455
2812,Morocco,1990,1.7803776,3.1717341
2813,Morocco,1990,1.7803776,3.1717341
2814,Morocco,1990,1.7803776,3.1717341
2815,Morocco,1990,1.7803776,3.1717341
2816,Morocco,1991,1.7772565,3.1927504
2817,Morocco,1991,1.7772565,3.1927504
2818,Morocco,1991,1.7772565,3.1927504
2819,Morocco,1991,1.7772565,3.1927504
2820,Morocco,1992,1.7742484,3.1672615
2821,Morocco,1992,1.7742484,3.1672615
2822,Morocco,1992,1.7742484,3.1672615
2823,Morocco,1992,1.7742484,3.1672615
2824,Morocco,1993,1.7727548,3.1555321
2825,Morocco,1993,1.7727548,3.1555321
2826,Morocco,1993,1.7727548,3.1555321
2827,Morocco,1993,1.7727548,3.1555321
2828,Morocco,1994,1.7708014,3.1913027
2829,Morocco,1994,1.7708014,3.1913027
2830,Morocco,1994,1.7708014,3.1913027
2831,Morocco,1994,1.7708014,3.1913027
2832,Morocco,1995,1.76978,3.154968
2833,Morocco,1995,1.76978,3.154968
2834,Morocco,1995,1.76978,3.154968
2835,Morocco,1995,1.76978,3.154968
2836,Morocco,1996,1.7665113,3.198477
2837,Morocco,1996,1.7665113,3.198477
2838,Morocco,1996,1.7665113,3.198477
2839,Morocco,1996,1.7665113,3.198477
2840,Morocco,1997,1.764292,3.1823767
2841,Morocco,1997,1.764292,3.1823767
2842,Morocco,1997,1.764292,3.1823767
2843,Morocco,1997,1.764292,3.1823767
2844,Morocco,1998,1.7632615,3.2083821
2845,Morocco,1998,1.7632615,3.2083821
2846,Morocco,1998,1.7632615,3.2083821
2847,Morocco,1998,1.7632615,3.2083821
2848,Morocco,1999,1.7627417,3.204992
2849,Morocco,1999,1.7627417,3.204992
2850,Morocco,1999,1.7627417,3.204992
2851,Morocco,1999,1.7627417,3.204992
2852,Morocco,2000,1.7616528,3.2065532
2853,Morocco,2000,1.7616528,3.2065532
2854,Morocco,2000,1.7616528,3.2065532
2855,Morocco,2000,1.7616528,3.2065532
2856,Morocco,2001,1.7612971,3.2332339
2857,Morocco,2001,1.7612971,3.2332339
2858,Morocco,2001,1.7612971,3.2332339
2859,Morocco,2001,1.7612971,3.2332339
2860,Morocco,2002,1.7610047,3.2427652
2861,Morocco,2002,1.7610047,3.2427652
2862,Morocco,2002,1.7610047,3.2427652
2863,Morocco,2002,1.7610047,3.2427652
2864,Morocco,2003,1.7590047,3.2649644
2865,Morocco,2003,1.7590047,3.2649644
2866,Morocco,2003,1.7590047,3.2649644
2867,Morocco,2003,1.7590047,3.2649644
2868,Morocco,2004,1.7587951,3.2810773
2869,Morocco,2004,1.7587951,3.2810773
2870,Morocco,2004,1.7587951,3.2810773
2871,Morocco,2004,1.7587951,3.2810773
2872,Morocco,2005,1.7601276,3.289634
2873,Morocco,2005,1.7601276,3.289634
2874,Morocco,2005,1.7601276,3.289634
2875,Morocco,2005,1.7601276,3.289634
2876,Morocco,2006,1.7580806,3.3179855
2877,Morocco,2006,1.7580806,3.3179855
2878,Morocco,2006,1.7580806,3.3179855
2879,Morocco,2006,1.7580806,3.3179855
2880,Morocco,2007,1.756894,3.3255174
2881,Morocco,2007,1.756894,3.3255174
2882,Morocco,2007,1.756894,3.3255174
2883,Morocco,2007,1.756894,3.3255174
2884,Morocco,2008,1.7557267,3.3449051
2885,Morocco,2008,1.7557267,3.3449051
2886,Morocco,2008,1.7557267,3.3449051
2887,Morocco,2008,1.7557267,3.3449051
2888,Mozambique,1990,1.9421348,2.2715673
2889,Mozambique,1990,1.9421348,2.2715673
2890,Mozambique,1990,1.9421348,2.2715673
2891,Mozambique,1990,1.9421348,2.2715673
2892,Mozambique,1991,1.9386874,2.2820442
2893,Mozambique,1991,1.9386874,2.2820442
2894,Mozambique,1991,1.9386874,2.2820442
2895,Mozambique,1991,1.9386874,2.2820442
2896,Mozambique,1992,1.9345209,2.2452362
2897,Mozambique,1992,1.9345209,2.2452362
2898,Mozambique,1992,1.9345209,2.2452362
2899,Mozambique,1992,1.9345209,2.2452362
2900,Mozambique,1993,1.9301094,2.2651619
2901,Mozambique,1993,1.9301094,2.2651619
2902,Mozambique,1993,1.9301094,2.2651619
2903,Mozambique,1993,1.9301094,2.2651619
2904,Mozambique,1994,1.9250474,2.2775555
2905,Mozambique,1994,1.9250474,2.2775555
2906,Mozambique,1994,1.9250474,2.2775555
2907,Mozambique,1994,1.9250474,2.2775555
2908,Mozambique,1995,1.9208782,2.2745356
2909,Mozambique,1995,1.9208782,2.2745356
2910,Mozambique,1995,1.9208782,2.2745356
2911,Mozambique,1995,1.9208782,2.2745356
2912,Mozambique,1996,1.9157739,2.2926391
2913,Mozambique,1996,1.9157739,2.2926391
2914,Mozambique,1996,1.9157739,2.2926391
2915,Mozambique,1996,1.9157739,2.2926391
2916,Mozambique,1997,1.9117263,2.3232304
2917,Mozambique,1997,1.9117263,2.3232304
2918,Mozambique,1997,1.9117263,2.3232304
2919,Mozambique,1997,1.9117263,2.3232304
2920,Mozambique,1998,1.9089209,2.3566447
2921,Mozambique,1998,1.9089209,2.3566447
2922,Mozambique,1998,1.9089209,2.3566447
2923,Mozambique,1998,1.9089209,2.3566447
2924,Mozambique,1999,1.9077965,2.379486
2925,Mozambique,1999,1.9077965,2.379486
2926,Mozambique,1999,1.9077965,2.379486
2927,Mozambique,1999,1.9077965,2.379486
2928,Mozambique,2000,1.9064351,2.3727001
2929,Mozambique,2000,1.9064351,2.3727001
2930,Mozambique,2000,1.9064351,2.3727001
2931,Mozambique,2000,1.9064351,2.3727001
2932,Mozambique,2001,1.9054599,2.4095702
2933,Mozambique,2001,1.9054599,2.4095702
2934,Mozambique,2001,1.9054599,2.4095702
2935,Mozambique,2001,1.9054599,2.4095702
2936,Mozambique,2002,1.904783,2.4340899
2937,Mozambique,2002,1.904783,2.4340899
2938,Mozambique,2002,1.904783,2.4340899
2939,Mozambique,2002,1.904783,2.4340899
2940,Mozambique,2003,1.9040977,2.4472242
2941,Mozambique,2003,1.9040977,2.4472242
2942,Mozambique,2003,1.9040977,2.4472242
2943,Mozambique,2003,1.9040977,2.4472242
2944,Mozambique,2004,1.9032552,2.4715516
2945,Mozambique,2004,1.9032552,2.4715516
2946,Mozambique,2004,1.9032552,2.4715516
2947,Mozambique,2004,1.9032552,2.4715516
2948,Mozambique,2005,1.9026588,2.4956941
2949,Mozambique,2005,1.9026588,2.4956941
2950,Mozambique,2005,1.9026588,2.4956941
2951,Mozambique,2005,1.9026588,2.4956941
2952,Mozambique,2006,1.9010792,2.5105492
2953,Mozambique,2006,1.9010792,2.5105492
2954,Mozambique,2006,1.9010792,2.5105492
2955,Mozambique,2006,1.9010792,2.5105492
2956,Mozambique,2007,1.8991645,2.5294815
2957,Mozambique,2007,1.8991645,2.5294815
2958,Mozambique,2007,1.8991645,2.5294815
2959,Mozambique,2007,1.8991645,2.5294815
2960,Mozambique,2008,1.8969705,2.5467459
2961,Mozambique,2008,1.8969705,2.5467459
2962,Mozambique,2008,1.8969705,2.5467459
2963,Mozambique,2008,1.8969705,2.5467459
2964,Netherlands,1990,1.8270945,4.4666169
2965,Netherlands,1990,1.8270945,4.4666169
2966,Netherlands,1990,1.8270945,4.4666169
2967,Netherlands,1990,1.8270945,4.4666169
2968,Netherlands,1991,1.828017,4.4736601
2969,Netherlands,1991,1.828017,4.4736601
2970,Netherlands,1991,1.828017,4.4736601
2971,Netherlands,1991,1.828017,4.4736601
2972,Netherlands,1992,1.8248193,4.4777234
2973,Netherlands,1992,1.8248193,4.4777234
2974,Netherlands,1992,1.8248193,4.4777234
2975,Netherlands,1992,1.8248193,4.4777234
2976,Netherlands,1993,1.8283212,4.4801241
2977,Netherlands,1993,1.8283212,4.4801241
2978,Netherlands,1993,1.8283212,4.4801241
2979,Netherlands,1993,1.8283212,4.4801241
2980,Netherlands,1994,1.8222766,4.4901787
2981,Netherlands,1994,1.8222766,4.4901787
2982,Netherlands,1994,1.8222766,4.4901787
2983,Netherlands,1994,1.8222766,4.4901787
2984,Netherlands,1995,1.8285477,4.5013596
2985,Netherlands,1995,1.8285477,4.5013596
2986,Netherlands,1995,1.8285477,4.5013596
2987,Netherlands,1995,1.8285477,4.5013596
2988,Netherlands,1996,1.8261393,4.5139037
2989,Netherlands,1996,1.8261393,4.5139037
2990,Netherlands,1996,1.8261393,4.5139037
2991,Netherlands,1996,1.8261393,4.5139037
2992,Netherlands,1997,1.820302,4.5298626
2993,Netherlands,1997,1.820302,4.5298626
2994,Netherlands,1997,1.820302,4.5298626
2995,Netherlands,1997,1.820302,4.5298626
2996,Netherlands,1998,1.8204856,4.5438982
2997,Netherlands,1998,1.8204856,4.5438982
2998,Netherlands,1998,1.8204856,4.5438982
2999,Netherlands,1998,1.8204856,4.5438982
3000,Netherlands,1999,1.8077894,4.5608899
3001,Netherlands,1999,1.8077894,4.5608899
3002,Netherlands,1999,1.8077894,4.5608899
3003,Netherlands,1999,1.8077894,4.5608899
3004,Netherlands,2000,1.8060749,4.5745727
3005,Netherlands,2000,1.8060749,4.5745727
3006,Netherlands,2000,1.8060749,4.5745727
3007,Netherlands,2000,1.8060749,4.5745727
3008,Netherlands,2001,1.8017145,4.5795789
3009,Netherlands,2001,1.8017145,4.5795789
3010,Netherlands,2001,1.8017145,4.5795789
3011,Netherlands,2001,1.8017145,4.5795789
3012,Netherlands,2002,1.8095684,4.5771381
3013,Netherlands,2002,1.8095684,4.5771381
3014,Netherlands,2002,1.8095684,4.5771381
3015,Netherlands,2002,1.8095684,4.5771381
3016,Netherlands,2003,1.8078652,4.5765441
3017,Netherlands,2003,1.8078652,4.5765441
3018,Netherlands,2003,1.8078652,4.5765441
3019,Netherlands,2003,1.8078652,4.5765441
3020,Netherlands,2004,1.8069483,4.5846411
3021,Netherlands,2004,1.8069483,4.5846411
3022,Netherlands,2004,1.8069483,4.5846411
3023,Netherlands,2004,1.8069483,4.5846411
3024,Netherlands,2005,1.8045495,4.5924243
3025,Netherlands,2005,1.8045495,4.5924243
3026,Netherlands,2005,1.8045495,4.5924243
3027,Netherlands,2005,1.8045495,4.5924243
3028,Netherlands,2006,1.805869,4.6062229
3029,Netherlands,2006,1.805869,4.6062229
3030,Netherlands,2006,1.805869,4.6062229
3031,Netherlands,2006,1.805869,4.6062229
3032,Netherlands,2007,1.8033157,4.62198
3033,Netherlands,2007,1.8033157,4.62198
3034,Netherlands,2007,1.8033157,4.62198
3035,Netherlands,2007,1.8033157,4.62198
3036,Netherlands,2008,1.8039408,4.6280544
3037,Netherlands,2008,1.8039408,4.6280544
3038,Netherlands,2008,1.8039408,4.6280544
3039,Netherlands,2008,1.8039408,4.6280544
3040,New   Zealand,1990,1.7807393,4.3202415
3041,New   Zealand,1990,1.7807393,4.3202415
3042,New   Zealand,1990,1.7807393,4.3202415
3043,New   Zealand,1990,1.7807393,4.3202415
3044,New   Zealand,1991,1.7740413,4.2943012
3045,New   Zealand,1991,1.7740413,4.2943012
3046,New   Zealand,1991,1.7740413,4.2943012
3047,New   Zealand,1991,1.7740413,4.2943012
3048,New   Zealand,1992,1.7752591,4.2937654
3049,New   Zealand,1992,1.7752591,4.2937654
3050,New   Zealand,1992,1.7752591,4.2937654
3051,New   Zealand,1992,1.7752591,4.2937654
3052,New   Zealand,1993,1.7731538,4.3149251
3053,New   Zealand,1993,1.7731538,4.3149251
3054,New   Zealand,1993,1.7731538,4.3149251
3055,New   Zealand,1993,1.7731538,4.3149251
3056,New   Zealand,1994,1.774865,4.3299841
3057,New   Zealand,1994,1.774865,4.3299841
3058,New   Zealand,1994,1.774865,4.3299841
3059,New   Zealand,1994,1.774865,4.3299841
3060,New   Zealand,1995,1.7769105,4.3415105
3061,New   Zealand,1995,1.7769105,4.3415105
3062,New   Zealand,1995,1.7769105,4.3415105
3063,New   Zealand,1995,1.7769105,4.3415105
3064,New   Zealand,1996,1.7818886,4.348936
3065,New   Zealand,1996,1.7818886,4.348936
3066,New   Zealand,1996,1.7818886,4.348936
3067,New   Zealand,1996,1.7818886,4.348936
3068,New   Zealand,1997,1.7807615,4.3558339
3069,New   Zealand,1997,1.7807615,4.3558339
3070,New   Zealand,1997,1.7807615,4.3558339
3071,New   Zealand,1997,1.7807615,4.3558339
3072,New   Zealand,1998,1.769679,4.3580057
3073,New   Zealand,1998,1.769679,4.3580057
3074,New   Zealand,1998,1.769679,4.3580057
3075,New   Zealand,1998,1.769679,4.3580057
3076,New   Zealand,1999,1.7820976,4.3778102
3077,New   Zealand,1999,1.7820976,4.3778102
3078,New   Zealand,1999,1.7820976,4.3778102
3079,New   Zealand,1999,1.7820976,4.3778102
3080,New   Zealand,2000,1.7753744,4.38557
3081,New   Zealand,2000,1.7753744,4.38557
3082,New   Zealand,2000,1.7753744,4.38557
3083,New   Zealand,2000,1.7753744,4.38557
3084,New   Zealand,2001,1.7747666,4.3989141
3085,New   Zealand,2001,1.7747666,4.3989141
3086,New   Zealand,2001,1.7747666,4.3989141
3087,New   Zealand,2001,1.7747666,4.3989141
3088,New   Zealand,2002,1.7758143,4.4125484
3089,New   Zealand,2002,1.7758143,4.4125484
3090,New   Zealand,2002,1.7758143,4.4125484
3091,New   Zealand,2002,1.7758143,4.4125484
3092,New   Zealand,2003,1.7721008,4.4212601
3093,New   Zealand,2003,1.7721008,4.4212601
3094,New   Zealand,2003,1.7721008,4.4212601
3095,New   Zealand,2003,1.7721008,4.4212601
3096,New   Zealand,2004,1.7729777,4.4304265
3097,New   Zealand,2004,1.7729777,4.4304265
3098,New   Zealand,2004,1.7729777,4.4304265
3099,New   Zealand,2004,1.7729777,4.4304265
3100,New   Zealand,2005,1.7721922,4.4399136
3101,New   Zealand,2005,1.7721922,4.4399136
3102,New   Zealand,2005,1.7721922,4.4399136
3103,New   Zealand,2005,1.7721922,4.4399136
3104,New   Zealand,2006,1.7666582,4.4417279
3105,New   Zealand,2006,1.7666582,4.4417279
3106,New   Zealand,2006,1.7666582,4.4417279
3107,New   Zealand,2006,1.7666582,4.4417279
3108,New   Zealand,2007,1.7659262,4.4522502
3109,New   Zealand,2007,1.7659262,4.4522502
3110,New   Zealand,2007,1.7659262,4.4522502
3111,New   Zealand,2007,1.7659262,4.4522502
3112,New   Zealand,2008,1.7657931,4.4403835
3113,New   Zealand,2008,1.7657931,4.4403835
3114,New   Zealand,2008,1.7657931,4.4403835
3115,New   Zealand,2008,1.7657931,4.4403835
3116,Nicaragua,1990,1.7797748,2.9719249
3117,Nicaragua,1990,1.7797748,2.9719249
3118,Nicaragua,1990,1.7797748,2.9719249
3119,Nicaragua,1990,1.7797748,2.9719249
3120,Nicaragua,1991,1.7733937,2.9607899
3121,Nicaragua,1991,1.7733937,2.9607899
3122,Nicaragua,1991,1.7733937,2.9607899
3123,Nicaragua,1991,1.7733937,2.9607899
3124,Nicaragua,1992,1.7696533,2.9518133
3125,Nicaragua,1992,1.7696533,2.9518133
3126,Nicaragua,1992,1.7696533,2.9518133
3127,Nicaragua,1992,1.7696533,2.9518133
3128,Nicaragua,1993,1.7655626,2.9394367
3129,Nicaragua,1993,1.7655626,2.9394367
3130,Nicaragua,1993,1.7655626,2.9394367
3131,Nicaragua,1993,1.7655626,2.9394367
3132,Nicaragua,1994,1.7625328,2.9434004
3133,Nicaragua,1994,1.7625328,2.9434004
3134,Nicaragua,1994,1.7625328,2.9434004
3135,Nicaragua,1994,1.7625328,2.9434004
3136,Nicaragua,1995,1.7595249,2.9587008
3137,Nicaragua,1995,1.7595249,2.9587008
3138,Nicaragua,1995,1.7595249,2.9587008
3139,Nicaragua,1995,1.7595249,2.9587008
3140,Nicaragua,1996,1.7566733,2.9764508
3141,Nicaragua,1996,1.7566733,2.9764508
3142,Nicaragua,1996,1.7566733,2.9764508
3143,Nicaragua,1996,1.7566733,2.9764508
3144,Nicaragua,1997,1.7541478,2.9849678
3145,Nicaragua,1997,1.7541478,2.9849678
3146,Nicaragua,1997,1.7541478,2.9849678
